shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg
1585,4/2/2024,4/4/2024,4/10/2024,4/10/2024,Western,Makkah,Retail,Standard,PrimeRoute,Home,10.8,58,21.54,207.27,Delivered,0,5,6,1,0.37137931,1.994444444
1586,5/14/2024,5/15/2024,5/19/2024,5/20/2024,Northern,Tabuk,Business,Standard,FastGo,Grocery,17.4,222,42.02,47.77,Delayed,1,4,5,0,0.189279279,2.414942529
1587,7/8/2024,7/9/2024,7/14/2024,7/16/2024,Western,Madinah,Retail,Standard,LocalShip,Fashion,5.83,102,19.76,172.64,Delayed,2,4,7,0,0.19372549,3.389365352
1588,1/6/2024,1/8/2024,1/12/2024,1/14/2024,Southern,Najran,Retail,Standard,LocalShip,Electronics,7.49,222,32.51,4335.06,Delayed,2,4,6,0,0.146441441,4.340453939
1589,12/17/2024,12/18/2024,12/20/2024,12/21/2024,Northern,Tabuk,VIP,Express,AramexPlus,Home,5.71,760,82.01,1440.54,Delayed,1,4,3,0,0.107907895,14.36252189
1590,11/1/2024,11/2/2024,11/3/2024,11/3/2024,Western,Madinah,Business,Express,LocalShip,Home,2.09,251,31.49,1224.56,Delivered,0,4,1,1,0.125458167,15.06698565
1591,1/31/2024,2/1/2024,2/6/2024,2/6/2024,Eastern,Dammam,Retail,Standard,FastGo,Medical,2.27,66,15.12,664.25,Delivered,0,5,5,1,0.229090909,6.660792952
1592,6/30/2024,7/1/2024,7/1/2024,7/1/2024,Central,Buraydah,Retail,Same-Day,PrimeRoute,Home,10.4,183,43.95,725.24,Delivered,0,4,0,1,0.240163934,4.225961538
1593,5/9/2024,5/11/2024,5/17/2024,5/19/2024,Southern,Najran,Retail,Standard,FastGo,Electronics,11.86,418,48.47,3565.12,Delayed,2,3,8,0,0.115956938,4.086846543
1594,7/21/2024,7/23/2024,7/26/2024,7/30/2024,Southern,Najran,Retail,Standard,LocalShip,Grocery,10.74,482,51.23,33.08,Delayed,4,1,7,0,0.106286307,4.770018622
1595,4/1/2024,4/1/2024,4/4/2024,4/4/2024,Eastern,Dammam,Business,Express,FastGo,Medical,10.92,199,37.29,426.75,Delivered,0,4,3,1,0.187386935,3.414835165
1596,8/27/2024,8/28/2024,8/29/2024,8/31/2024,Eastern,Dammam,Retail,Same-Day,LocalShip,Grocery,20.63,467,79.77,194.51,Delayed,2,4,3,0,0.170813704,3.866698982
1597,8/9/2024,8/9/2024,8/15/2024,8/15/2024,Western,Jeddah,Retail,Standard,AramexPlus,Medical,0.64,264,23.71,1407.35,Delivered,0,4,6,1,0.089810606,37.046875
1598,1/23/2024,1/23/2024,1/26/2024,1/26/2024,Western,Makkah,Business,Express,FastGo,Grocery,11.9,26,27.07,175.15,Delivered,0,4,3,1,1.041153846,2.274789916
1599,8/8/2024,8/9/2024,8/14/2024,8/16/2024,Western,Makkah,Retail,Standard,AramexPlus,Grocery,4.28,493,38.07,33.2,Delayed,2,3,7,0,0.077221095,8.894859813
1600,6/9/2024,6/11/2024,6/14/2024,6/16/2024,Eastern,Khobar,Retail,Standard,AramexPlus,Medical,5.87,402,34.8,1290.3,Delayed,2,3,5,0,0.086567164,5.928449744
1601,3/18/2024,3/20/2024,3/26/2024,3/28/2024,Northern,Tabuk,Retail,Standard,AramexPlus,Home,0.88,537,45.06,966.81,Delayed,2,4,8,0,0.083910615,51.20454545
1602,4/6/2024,4/7/2024,4/12/2024,4/14/2024,Southern,Najran,Business,Standard,LocalShip,Electronics,8.25,583,54.9,4459.57,Delayed,2,4,7,0,0.094168096,6.654545455
1603,1/19/2024,1/21/2024,1/24/2024,1/25/2024,Western,Jeddah,Retail,Standard,PrimeRoute,Fashion,24.02,390,48.72,399.26,Delayed,1,3,4,0,0.124923077,2.028309742
1604,8/11/2024,8/12/2024,8/16/2024,8/21/2024,Northern,Hail,Business,Standard,PrimeRoute,Home,6.64,793,65.95,675.46,Delayed,5,1,9,0,0.083165195,9.932228916
1605,7/1/2024,7/1/2024,7/2/2024,7/2/2024,Central,Buraydah,Retail,Express,FastGo,Home,9.6,340,45.08,266.95,Delivered,0,4,1,1,0.132588235,4.695833333
1606,2/27/2024,2/27/2024,2/27/2024,3/1/2024,Southern,Jizan,Retail,Same-Day,LocalShip,Home,1.4,855,103.43,1241.77,Delayed,3,1,3,0,0.12097076,73.87857143
1607,4/14/2024,4/16/2024,4/18/2024,4/18/2024,Western,Jeddah,VIP,Express,AramexPlus,Electronics,7.93,162,31.78,1813.2,Delivered,0,5,2,1,0.19617284,4.007566204
1608,5/19/2024,5/19/2024,5/21/2024,5/21/2024,Eastern,Dammam,Business,Express,PrimeRoute,Medical,10.71,265,41.36,674.47,Delivered,0,5,2,1,0.156075472,3.861811391
1609,1/3/2024,1/5/2024,1/6/2024,1/6/2024,Southern,Najran,Retail,Same-Day,PrimeRoute,Medical,6.21,317,59.17,233.94,Delivered,0,4,1,1,0.186656151,9.528180354
1610,2/9/2024,2/10/2024,2/15/2024,2/17/2024,Southern,Najran,VIP,Standard,PrimeRoute,Home,10.97,530,54.33,807.16,Delayed,2,3,7,0,0.102509434,4.952597995
1611,1/14/2024,1/14/2024,1/15/2024,1/15/2024,Western,Makkah,Retail,Same-Day,FastGo,Grocery,27.84,155,64.04,76.5,Delivered,0,5,1,1,0.41316129,2.300287356
1612,7/10/2024,7/12/2024,7/15/2024,7/15/2024,Eastern,Jubail,Retail,Express,FastGo,Home,10.93,208,37.89,704.38,Delivered,0,5,3,1,0.182163462,3.466605672
1613,1/15/2024,1/17/2024,1/18/2024,1/23/2024,Southern,Abha,Retail,Same-Day,AramexPlus,Fashion,9.51,683,99.38,137.58,Delayed,5,2,6,0,0.145505124,10.45005258
1614,11/17/2024,11/18/2024,11/20/2024,11/21/2024,Central,Buraydah,VIP,Express,LocalShip,Home,8.42,447,50.81,672.34,Delayed,1,3,3,0,0.113668904,6.034441805
1615,1/23/2024,1/23/2024,1/24/2024,1/24/2024,Eastern,Jubail,Retail,Express,FastGo,Grocery,4.42,43,20.39,175.65,Delivered,0,4,1,1,0.474186047,4.613122172
1616,3/7/2024,3/9/2024,3/15/2024,3/16/2024,Southern,Jizan,Retail,Standard,AramexPlus,Medical,2.73,456,41.98,1296.9,Delayed,1,3,7,0,0.092061404,15.37728938
1617,1/29/2024,1/31/2024,2/5/2024,2/5/2024,Western,Jeddah,Retail,Standard,AramexPlus,Grocery,6.06,199,24.8,46.15,Delivered,0,5,5,1,0.124623116,4.092409241
1618,5/10/2024,5/10/2024,5/16/2024,5/16/2024,Central,Buraydah,Business,Standard,FastGo,Home,7.5,423,37.15,307.36,Delivered,0,4,6,1,0.087825059,4.953333333
1619,1/11/2024,1/13/2024,1/16/2024,1/21/2024,Western,Jeddah,Retail,Express,LocalShip,Electronics,29.13,296,62.54,4709.28,Returned,5,2,8,0,0.211283784,2.146927566
1620,5/25/2024,5/26/2024,5/27/2024,5/29/2024,Western,Jeddah,Business,Express,LocalShip,Home,17.63,296,50.58,801.06,Delayed,2,3,3,0,0.170878378,2.868973341
1621,8/9/2024,8/9/2024,8/15/2024,8/17/2024,Western,Jeddah,Retail,Standard,AramexPlus,Home,27.82,148,39.66,857.5,Delayed,2,4,8,0,0.267972973,1.425593098
1622,12/6/2024,12/7/2024,12/8/2024,12/9/2024,Eastern,Jubail,Retail,Same-Day,PrimeRoute,Grocery,18.48,444,75.17,48.13,Delayed,1,4,2,0,0.169301802,4.067640693
1623,8/16/2024,8/16/2024,8/19/2024,8/19/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Home,3.99,54,15.89,1498.18,Delivered,0,5,3,1,0.294259259,3.98245614
1624,11/3/2024,11/3/2024,11/8/2024,11/9/2024,Northern,Hail,Retail,Standard,AramexPlus,Medical,1.91,206,26.19,478.13,Delayed,1,3,6,0,0.127135922,13.71204188
1625,11/10/2024,11/10/2024,11/15/2024,11/18/2024,Northern,Tabuk,Retail,Standard,LocalShip,Grocery,24.87,398,59.76,118.37,Delayed,3,1,8,0,0.150150754,2.402895054
1626,1/21/2024,1/21/2024,1/24/2024,1/25/2024,Western,Makkah,VIP,Express,LocalShip,Electronics,20.26,313,54.42,1703.05,Delayed,1,3,4,0,0.173865815,2.686080948
1627,11/27/2024,11/28/2024,11/29/2024,12/1/2024,Southern,Jizan,VIP,Express,LocalShip,Fashion,0.68,247,35.71,215.61,Delayed,2,4,3,0,0.144574899,52.51470588
1628,8/27/2024,8/28/2024,9/1/2024,9/1/2024,Western,Makkah,VIP,Standard,FastGo,Grocery,23.06,248,40.85,47.66,Delivered,0,4,4,1,0.164717742,1.771465742
1629,3/17/2024,3/17/2024,3/20/2024,3/25/2024,Northern,Tabuk,Retail,Express,LocalShip,Grocery,5.33,879,90.81,104.22,Delayed,5,1,8,0,0.10331058,17.03752345
1630,9/24/2024,9/26/2024,10/2/2024,10/2/2024,Western,Madinah,Business,Standard,AramexPlus,Fashion,5.89,183,23.86,442.01,Delivered,0,5,6,1,0.130382514,4.050933786
1631,2/9/2024,2/11/2024,2/12/2024,2/12/2024,Northern,Hail,VIP,Same-Day,FastGo,Medical,5.47,441,69.94,404.73,Delivered,0,5,1,1,0.158594104,12.78610603
1632,2/18/2024,2/20/2024,2/23/2024,2/25/2024,Central,Riyadh,Retail,Standard,LocalShip,Home,3.86,369,31.54,1054.12,Delayed,2,3,5,0,0.085474255,8.170984456
1633,10/26/2024,10/28/2024,11/1/2024,11/5/2024,Northern,Hail,Retail,Standard,AramexPlus,Grocery,9.65,803,69.44,22.83,Delayed,4,2,8,0,0.086475716,7.195854922
1634,4/1/2024,4/2/2024,4/7/2024,4/7/2024,Central,Riyadh,Retail,Standard,FastGo,Home,3.1,85,16.73,552.8,Delivered,0,4,5,1,0.196823529,5.396774194
1635,8/1/2024,8/2/2024,8/6/2024,8/6/2024,Western,Makkah,Retail,Standard,FastGo,Electronics,11.91,75,23.28,3319.81,Delivered,0,5,4,1,0.3104,1.95465995
1636,11/15/2024,11/17/2024,11/20/2024,11/21/2024,Eastern,Khobar,Retail,Express,LocalShip,Home,2.65,465,45.98,626.06,Delayed,1,4,4,0,0.09888172,17.3509434
1637,4/4/2024,4/4/2024,4/5/2024,4/5/2024,Eastern,Khobar,Retail,Same-Day,PrimeRoute,Fashion,5.14,320,48.18,495.3,Delivered,0,4,1,1,0.1505625,9.373540856
1638,9/30/2024,10/2/2024,10/7/2024,10/7/2024,Central,Buraydah,Retail,Standard,FastGo,Home,1.32,97,15.91,695.43,Delivered,0,4,5,1,0.164020619,12.0530303
1639,1/7/2024,1/9/2024,1/11/2024,1/12/2024,Central,Riyadh,Retail,Express,LocalShip,Electronics,16.91,358,53.86,4228.25,Delayed,1,4,3,0,0.150446927,3.185097575
1640,12/20/2024,12/21/2024,12/21/2024,12/23/2024,Western,Madinah,Retail,Same-Day,LocalShip,Home,8.01,380,56.65,538.77,Delayed,2,3,2,0,0.149078947,7.072409488
1641,11/11/2024,11/11/2024,11/17/2024,11/21/2024,Northern,Hail,Retail,Standard,AramexPlus,Medical,1.53,784,60.51,1424.18,Delayed,4,2,10,0,0.077181122,39.54901961
1642,2/14/2024,2/14/2024,2/17/2024,2/18/2024,Eastern,Jubail,Retail,Standard,LocalShip,Grocery,5.91,368,33.13,152.04,Delayed,1,4,4,0,0.090027174,5.605752961
1643,2/27/2024,2/29/2024,3/3/2024,3/3/2024,Western,Jeddah,Retail,Standard,FastGo,Fashion,6.61,487,39.64,311.56,Delivered,0,4,3,1,0.081396304,5.996974281
1644,9/3/2024,9/5/2024,9/7/2024,9/7/2024,Central,Riyadh,Retail,Express,FastGo,Fashion,8.3,57,25.34,402.93,Delivered,0,4,2,1,0.444561404,3.053012048
1645,11/16/2024,11/17/2024,11/18/2024,11/18/2024,Western,Madinah,Business,Express,PrimeRoute,Home,2,388,40.3,866.68,Delivered,0,4,1,1,0.103865979,20.15
1646,8/25/2024,8/27/2024,8/30/2024,8/30/2024,Southern,Abha,Retail,Standard,FastGo,Grocery,1.63,140,21.96,89.81,Delivered,0,5,3,1,0.156857143,13.47239264
1647,2/29/2024,2/29/2024,3/5/2024,3/9/2024,Western,Makkah,Business,Standard,LocalShip,Electronics,28.32,495,57.41,3579.73,Returned,4,2,9,0,0.115979798,2.027189266
1648,8/29/2024,8/29/2024,9/4/2024,9/6/2024,Western,Jeddah,Retail,Standard,LocalShip,Home,4.96,198,23.87,205.45,Delayed,2,4,8,0,0.120555556,4.8125
1649,5/30/2024,6/1/2024,6/7/2024,6/7/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Fashion,5.88,335,31.45,261.84,Delivered,0,4,6,1,0.093880597,5.348639456
1650,1/5/2024,1/7/2024,1/10/2024,1/14/2024,Southern,Jizan,Business,Standard,FastGo,Grocery,25.99,708,79.43,38.09,Returned,4,2,7,0,0.112189266,3.056175452
1651,10/23/2024,10/23/2024,10/24/2024,10/24/2024,Central,Buraydah,Business,Express,LocalShip,Home,2.06,443,43.94,1323.72,Delivered,0,4,1,1,0.099187359,21.33009709
1652,9/6/2024,9/6/2024,9/9/2024,9/10/2024,Southern,Najran,Retail,Express,AramexPlus,Electronics,4.63,647,71.84,3088.01,Delayed,1,3,4,0,0.111035549,15.5161987
1653,12/31/2024,1/2/2025,1/3/2025,1/5/2025,Northern,Hail,Retail,Express,LocalShip,Fashion,8.77,183,40.82,374.86,Delayed,2,4,3,0,0.223060109,4.654503991
1654,6/10/2024,6/10/2024,6/11/2024,6/13/2024,Central,Riyadh,Retail,Express,LocalShip,Medical,16.91,445,59.51,172.85,Delayed,2,3,3,0,0.133730337,3.519219397
1655,8/30/2024,8/31/2024,9/4/2024,9/9/2024,Southern,Abha,Retail,Standard,AramexPlus,Home,22.49,547,66.41,185.57,Returned,5,2,9,0,0.121407678,2.952867941
1656,12/23/2024,12/25/2024,12/25/2024,12/25/2024,Central,Buraydah,Business,Same-Day,AramexPlus,Home,9.63,242,47.69,1106.41,Delivered,0,4,0,1,0.197066116,4.952232606
1657,4/8/2024,4/10/2024,4/11/2024,4/11/2024,Northern,Tabuk,Retail,Express,PrimeRoute,Grocery,10.11,249,47.64,48.68,Delivered,0,4,1,1,0.191325301,4.712166172
1658,9/16/2024,9/17/2024,9/23/2024,9/26/2024,Northern,Hail,Retail,Standard,LocalShip,Fashion,1.09,866,65.01,388.94,Delayed,3,2,9,0,0.075069284,59.64220183
1659,12/2/2024,12/2/2024,12/5/2024,12/5/2024,Western,Madinah,Business,Standard,AramexPlus,Medical,1.97,269,25.03,656.44,Delivered,0,4,3,1,0.093048327,12.70558376
1660,8/1/2024,8/2/2024,8/8/2024,8/10/2024,Northern,Tabuk,Retail,Standard,AramexPlus,Home,8.35,222,33.34,928.14,Delayed,2,4,8,0,0.15018018,3.992814371
1661,4/16/2024,4/16/2024,4/17/2024,4/17/2024,Eastern,Khobar,Retail,Express,PrimeRoute,Medical,3.38,53,19.96,1270.33,Delivered,0,4,1,1,0.376603774,5.905325444
1662,3/7/2024,3/7/2024,3/8/2024,3/8/2024,Eastern,Jubail,Retail,Same-Day,FastGo,Home,1.03,94,24.84,297.24,Delivered,0,5,1,1,0.264255319,24.11650485
1663,9/8/2024,9/10/2024,9/13/2024,9/13/2024,Western,Jeddah,Retail,Express,PrimeRoute,Medical,2.32,303,35.11,996.57,Delivered,0,5,3,1,0.115874587,15.13362069
1664,4/30/2024,5/1/2024,5/4/2024,5/5/2024,Central,Buraydah,Retail,Standard,LocalShip,Grocery,9.05,270,30.74,30.52,Delayed,1,4,4,0,0.113851852,3.396685083
1665,7/2/2024,7/2/2024,7/5/2024,7/5/2024,Western,Madinah,Retail,Standard,FastGo,Electronics,26.61,50,33.79,1495.78,Delivered,0,5,3,1,0.6758,1.269823375
1666,9/14/2024,9/16/2024,9/21/2024,9/23/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Fashion,11.58,435,41.01,306.56,Delayed,2,4,7,0,0.094275862,3.541450777
1667,2/28/2024,2/28/2024,3/2/2024,3/2/2024,Central,Riyadh,VIP,Express,AramexPlus,Home,7.2,430,48.44,1167.97,Delivered,0,4,3,1,0.112651163,6.727777778
1668,4/24/2024,4/25/2024,5/1/2024,5/2/2024,Southern,Abha,Retail,Standard,FastGo,Medical,0.72,785,59.79,1236.6,Delayed,1,3,7,0,0.076165605,83.04166667
1669,1/24/2024,1/24/2024,1/25/2024,1/27/2024,Northern,Hail,Business,Express,AramexPlus,Grocery,18.72,327,64.47,58.4,Delayed,2,3,3,0,0.197155963,3.443910256
1670,11/5/2024,11/7/2024,11/10/2024,11/15/2024,Southern,Jizan,Retail,Standard,PrimeRoute,Medical,5.48,832,67.18,462.25,Delayed,5,2,8,0,0.080745192,12.25912409
1671,2/26/2024,2/28/2024,3/4/2024,3/6/2024,Central,Riyadh,Retail,Standard,LocalShip,Home,2.55,292,26.64,754.97,Delayed,2,4,7,0,0.091232877,10.44705882
1672,2/23/2024,2/23/2024,2/27/2024,2/27/2024,Central,Riyadh,Retail,Standard,FastGo,Medical,2.17,170,20.24,1356.2,Delivered,0,5,4,1,0.119058824,9.32718894
1673,7/4/2024,7/4/2024,7/7/2024,7/7/2024,Western,Madinah,Retail,Standard,FastGo,Fashion,8.49,418,37.69,254.71,Delivered,0,4,3,1,0.090167464,4.4393404
1674,9/16/2024,9/16/2024,9/20/2024,9/20/2024,Western,Madinah,Retail,Standard,AramexPlus,Home,6.15,136,21.72,1433.39,Delivered,0,4,4,1,0.159705882,3.531707317
1675,6/20/2024,6/22/2024,6/25/2024,6/25/2024,Northern,Tabuk,Retail,Express,PrimeRoute,Grocery,8.51,196,41.51,157.71,Delivered,0,4,3,1,0.211785714,4.877790834
1676,7/31/2024,7/31/2024,8/4/2024,8/4/2024,Western,Jeddah,Retail,Standard,PrimeRoute,Home,7.36,142,22.99,956.09,Delivered,0,5,4,1,0.161901408,3.123641304
1677,5/26/2024,5/26/2024,5/29/2024,5/30/2024,Central,Riyadh,Retail,Standard,LocalShip,Grocery,9.61,214,28.39,96.85,Delayed,1,4,4,0,0.132663551,2.95421436
1678,7/9/2024,7/11/2024,7/17/2024,7/18/2024,Southern,Abha,Retail,Standard,FastGo,Grocery,10.33,756,67.28,77.27,Delayed,1,4,7,0,0.088994709,6.513068732
1679,9/28/2024,9/30/2024,10/4/2024,10/5/2024,Northern,Hail,Business,Standard,PrimeRoute,Fashion,13.4,250,39.86,240.77,Delayed,1,3,5,0,0.15944,2.974626866
1680,7/30/2024,7/31/2024,8/4/2024,8/4/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Home,3.61,254,30.71,435.74,Delivered,0,5,4,1,0.120905512,8.506925208
1681,8/14/2024,8/16/2024,8/17/2024,8/20/2024,Northern,Hail,VIP,Express,AramexPlus,Electronics,27.91,856,117.2,2824.94,Delayed,3,2,4,0,0.136915888,4.199211752
1682,6/22/2024,6/22/2024,6/27/2024,6/27/2024,Western,Jeddah,Retail,Standard,FastGo,Electronics,2.89,126,18.61,1811.56,Delivered,0,4,5,1,0.147698413,6.439446367
1683,2/1/2024,2/2/2024,2/6/2024,2/7/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Home,21.36,80,31.09,829.99,Delayed,1,3,5,0,0.388625,1.455524345
1684,1/30/2024,2/1/2024,2/2/2024,2/2/2024,Northern,Tabuk,Retail,Express,PrimeRoute,Medical,8.7,130,36.6,879.55,Delivered,0,4,1,1,0.281538462,4.206896552
1685,12/14/2024,12/16/2024,12/21/2024,12/24/2024,Southern,Jizan,VIP,Standard,LocalShip,Home,23.24,548,67.19,514.53,Delayed,3,2,8,0,0.122609489,2.891135972
1686,1/5/2024,1/7/2024,1/13/2024,1/16/2024,Southern,Jizan,Business,Standard,AramexPlus,Grocery,1.47,812,62.13,75.95,Delayed,3,1,9,0,0.076514778,42.26530612
1687,8/16/2024,8/18/2024,8/18/2024,8/18/2024,Eastern,Jubail,Business,Same-Day,PrimeRoute,Home,8.72,477,65.32,625.06,Delivered,0,5,0,1,0.136939203,7.490825688
1688,11/28/2024,11/30/2024,12/5/2024,12/9/2024,Western,Madinah,Retail,Standard,LocalShip,Grocery,10.69,455,41.3,172.6,Delayed,4,2,9,0,0.090769231,3.863423761
1689,1/19/2024,1/20/2024,1/21/2024,1/23/2024,Northern,Tabuk,Retail,Express,AramexPlus,Electronics,10.74,701,83.68,4854.41,Delayed,2,4,3,0,0.119372325,7.791433892
1690,9/23/2024,9/24/2024,9/25/2024,9/29/2024,Southern,Jizan,Retail,Same-Day,LocalShip,Fashion,18.77,582,103.9,356.57,Returned,4,1,5,0,0.178522337,5.535428876
1691,9/18/2024,9/18/2024,9/20/2024,9/20/2024,Southern,Jizan,Business,Express,PrimeRoute,Electronics,4.62,161,33.92,553.35,Delivered,0,4,2,1,0.21068323,7.341991342
1692,1/12/2024,1/12/2024,1/15/2024,1/18/2024,Southern,Jizan,Retail,Standard,AramexPlus,Fashion,21.61,273,49.13,346.08,Delayed,3,1,6,0,0.17996337,2.273484498
1693,8/4/2024,8/5/2024,8/7/2024,8/7/2024,Central,Buraydah,Retail,Express,PrimeRoute,Grocery,3.75,475,47.77,163.47,Delivered,0,4,2,1,0.100568421,12.73866667
1694,5/12/2024,5/12/2024,5/15/2024,5/15/2024,Southern,Abha,Retail,Express,FastGo,Grocery,7.11,408,56.3,35.37,Delivered,0,5,3,1,0.137990196,7.918424754
1695,11/29/2024,11/29/2024,12/5/2024,12/5/2024,Southern,Jizan,Business,Standard,FastGo,Electronics,8.63,340,40.68,3766.52,Delivered,0,5,6,1,0.119647059,4.713789108
1696,1/3/2024,1/5/2024,1/11/2024,1/11/2024,Central,Buraydah,Retail,Standard,AramexPlus,Medical,9.97,200,27.98,1006.51,Delivered,0,5,6,1,0.1399,2.806419258
1697,10/16/2024,10/18/2024,10/23/2024,10/25/2024,Northern,Hail,Retail,Standard,PrimeRoute,Medical,6.29,586,53.2,1241.01,Delayed,2,3,7,0,0.090784983,8.457869634
1698,6/2/2024,6/3/2024,6/7/2024,6/8/2024,Southern,Najran,VIP,Standard,PrimeRoute,Grocery,1.1,676,53.62,185.81,Delayed,1,4,5,0,0.079319527,48.74545455
1699,9/23/2024,9/25/2024,10/1/2024,10/3/2024,Eastern,Jubail,Retail,Standard,PrimeRoute,Home,10.94,401,38.8,108.58,Delayed,2,4,8,0,0.096758105,3.546617916
1700,10/25/2024,10/26/2024,10/30/2024,10/31/2024,Western,Jeddah,Retail,Standard,AramexPlus,Medical,14.01,366,39.51,1408.88,Delayed,1,4,5,0,0.10795082,2.82012848
1701,3/16/2024,3/16/2024,3/20/2024,3/21/2024,Western,Makkah,Retail,Standard,LocalShip,Electronics,7.58,435,37.81,4153.95,Delayed,1,4,5,0,0.08691954,4.988126649
1702,2/1/2024,2/2/2024,2/8/2024,2/8/2024,Northern,Hail,Retail,Standard,FastGo,Electronics,2.58,572,48.8,1471.27,Delivered,0,4,6,1,0.085314685,18.91472868
1703,8/16/2024,8/16/2024,8/17/2024,8/20/2024,Northern,Tabuk,Retail,Express,LocalShip,Fashion,11.54,732,87.1,160.93,Delayed,3,1,4,0,0.118989071,7.547660312
1704,10/13/2024,10/14/2024,10/19/2024,10/21/2024,Central,Buraydah,Business,Standard,LocalShip,Medical,6.81,378,34.35,156.03,Delayed,2,3,7,0,0.090873016,5.044052863
1705,9/12/2024,9/12/2024,9/17/2024,9/21/2024,Southern,Jizan,Retail,Standard,AramexPlus,Medical,5.97,685,58.83,464.55,Returned,4,1,9,0,0.085883212,9.854271357
1706,3/24/2024,3/25/2024,3/28/2024,3/29/2024,Northern,Hail,Retail,Express,LocalShip,Home,6.75,132,34.32,613.89,Delayed,1,4,4,0,0.26,5.084444444
1707,12/30/2024,12/30/2024,1/4/2025,1/4/2025,Western,Madinah,VIP,Standard,PrimeRoute,Home,11.79,108,24.83,310.76,Delivered,0,5,5,1,0.229907407,2.106022053
1708,8/21/2024,8/23/2024,8/24/2024,8/24/2024,Northern,Tabuk,Retail,Same-Day,FastGo,Fashion,7.25,505,78.82,223.23,Delivered,0,4,1,1,0.156079208,10.87172414
1709,7/8/2024,7/9/2024,7/15/2024,7/20/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Medical,2.73,893,68.2,941.93,Delayed,5,1,11,0,0.076371781,24.98168498
1710,7/8/2024,7/8/2024,7/9/2024,7/9/2024,Central,Buraydah,Retail,Express,FastGo,Electronics,10.65,484,55.54,2949.07,Delivered,0,5,1,1,0.114752066,5.215023474
1711,3/19/2024,3/20/2024,3/21/2024,3/21/2024,Southern,Jizan,Retail,Same-Day,FastGo,Medical,3.41,461,68.69,482.09,Delivered,0,4,1,1,0.149002169,20.14369501
1712,6/4/2024,6/6/2024,6/10/2024,6/12/2024,Central,Buraydah,Retail,Standard,AramexPlus,Grocery,18.45,195,34.51,156.45,Delayed,2,3,6,0,0.176974359,1.870460705
1713,3/13/2024,3/14/2024,3/18/2024,3/18/2024,Eastern,Khobar,Retail,Standard,FastGo,Fashion,1.72,39,13.33,107.61,Delivered,0,4,4,1,0.341794872,7.75
1714,5/25/2024,5/25/2024,5/28/2024,5/29/2024,Southern,Jizan,Retail,Express,FastGo,Grocery,9.98,679,81.02,87.5,Delayed,1,3,4,0,0.119322533,8.118236473
1715,3/3/2024,3/4/2024,3/9/2024,3/11/2024,Western,Jeddah,Business,Standard,LocalShip,Electronics,15.13,326,38.4,2865.34,Delayed,2,4,7,0,0.117791411,2.538003966
1716,8/1/2024,8/2/2024,8/5/2024,8/7/2024,Southern,Jizan,Retail,Standard,FastGo,Electronics,6.74,839,68.81,1427.08,Delayed,2,3,5,0,0.082014303,10.20919881
1717,7/12/2024,7/13/2024,7/16/2024,7/18/2024,Northern,Hail,Retail,Express,LocalShip,Grocery,4.66,428,54.8,176.02,Delayed,2,4,5,0,0.128037383,11.75965665
1718,11/21/2024,11/21/2024,11/25/2024,11/25/2024,Northern,Tabuk,VIP,Standard,PrimeRoute,Medical,7.55,163,29.03,468.51,Delivered,0,5,4,1,0.17809816,3.845033113
1719,6/15/2024,6/17/2024,6/18/2024,6/19/2024,Northern,Hail,Retail,Express,LocalShip,Fashion,5.8,483,60.51,203.37,Delayed,1,3,2,0,0.125279503,10.43275862
1720,7/21/2024,7/22/2024,7/23/2024,7/24/2024,Central,Buraydah,Retail,Same-Day,LocalShip,Fashion,8.73,269,48.69,168.27,Delayed,1,4,2,0,0.181003717,5.577319588
1721,5/22/2024,5/24/2024,5/28/2024,5/28/2024,Eastern,Jubail,Retail,Standard,FastGo,Home,5.91,413,35.38,274.3,Delivered,0,5,4,1,0.08566586,5.986463621
1722,11/18/2024,11/19/2024,11/20/2024,11/20/2024,Central,Riyadh,Retail,Same-Day,FastGo,Medical,1.64,379,48.42,1225.99,Delivered,0,4,1,1,0.127757256,29.52439024
1723,2/13/2024,2/14/2024,2/20/2024,2/20/2024,Eastern,Jubail,VIP,Standard,FastGo,Medical,6.62,125,21.55,1266.77,Delivered,0,4,6,1,0.1724,3.255287009
1724,9/24/2024,9/24/2024,9/26/2024,9/26/2024,Western,Madinah,Business,Express,FastGo,Medical,6.86,152,30.01,758.76,Delivered,0,4,2,1,0.197434211,4.374635569
1725,12/3/2024,12/3/2024,12/9/2024,12/9/2024,Western,Makkah,Retail,Standard,FastGo,Electronics,18.05,173,33.09,1560.39,Delivered,0,5,6,1,0.191271676,1.833240997
1726,4/15/2024,4/17/2024,4/18/2024,4/19/2024,Southern,Abha,VIP,Same-Day,FastGo,Grocery,4.7,846,107.64,167.88,Delayed,1,4,2,0,0.127234043,22.90212766
