shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg,distance_bucket,delay_category
1841,6/2/2024,6/4/2024,6/8/2024,6/10/2024,Southern,Abha,Retail,Standard,AramexPlus,Electronics,9.76,248,36.25,1940.94,Delayed,2,4,6,0,0.146169355,3.714139344,100-300 km,1-2 Days Late
1842,10/23/2024,10/24/2024,10/30/2024,11/2/2024,Eastern,Khobar,Retail,Standard,LocalShip,Home,29.5,84,37.8,361.68,Delayed,3,2,9,0,0.45,1.281355932,0-100 km,3+ Days Late
1843,4/26/2024,4/26/2024,4/29/2024,4/29/2024,Central,Buraydah,Business,Standard,PrimeRoute,Home,9.81,372,36.45,688.19,Delivered,0,4,3,1,0.097983871,3.71559633,300-600 km,On Time
1844,4/29/2024,5/1/2024,5/1/2024,5/1/2024,Western,Madinah,Retail,Same-Day,PrimeRoute,Home,11.65,287,53.87,1353.05,Delivered,0,4,0,1,0.187700348,4.624034335,100-300 km,On Time
1845,6/23/2024,6/24/2024,6/27/2024,6/29/2024,Southern,Najran,Business,Express,LocalShip,Home,3.83,489,58.52,360.33,Delayed,2,3,5,0,0.119672802,15.27937337,300-600 km,1-2 Days Late
1846,12/23/2024,12/23/2024,12/29/2024,12/29/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Home,3.75,299,27.95,1149.64,Delivered,0,4,6,1,0.093478261,7.453333333,100-300 km,On Time
1847,10/12/2024,10/13/2024,10/17/2024,10/18/2024,Northern,Tabuk,Retail,Standard,LocalShip,Home,4.77,132,24.5,598.75,Delayed,1,3,5,0,0.185606061,5.136268344,100-300 km,1-2 Days Late
1848,3/6/2024,3/7/2024,3/8/2024,3/8/2024,Central,Buraydah,Business,Express,PrimeRoute,Medical,6.18,228,34.25,140.32,Delivered,0,5,1,1,0.150219298,5.542071197,100-300 km,On Time
1849,12/3/2024,12/4/2024,12/8/2024,12/8/2024,Eastern,Jubail,Retail,Standard,FastGo,Home,4.13,384,32.5,461.17,Delivered,0,5,4,1,0.084635417,7.869249395,300-600 km,On Time
1850,8/5/2024,8/6/2024,8/10/2024,8/10/2024,Eastern,Khobar,Business,Standard,PrimeRoute,Home,6.37,301,30.15,990.89,Delivered,0,5,4,1,0.100166113,4.733124019,300-600 km,On Time
1851,1/12/2024,1/13/2024,1/14/2024,1/17/2024,Northern,Hail,Retail,Express,AramexPlus,Medical,3.35,898,89.82,1177.46,Delayed,3,1,4,0,0.100022272,26.8119403,600+ km,3+ Days Late
1852,6/18/2024,6/20/2024,6/25/2024,6/26/2024,Southern,Abha,Business,Standard,PrimeRoute,Fashion,12.28,453,50.97,91.66,Delayed,1,4,6,0,0.112516556,4.150651466,300-600 km,1-2 Days Late
1853,4/14/2024,4/14/2024,4/16/2024,4/18/2024,Southern,Najran,Retail,Express,LocalShip,Home,12.24,534,72.53,284.94,Delayed,2,4,4,0,0.13582397,5.925653595,300-600 km,1-2 Days Late
1854,8/31/2024,9/2/2024,9/7/2024,9/11/2024,Northern,Tabuk,Business,Standard,LocalShip,Fashion,28.78,649,78.57,313.86,Returned,4,1,9,0,0.121063174,2.730020848,600+ km,3+ Days Late
1855,2/17/2024,2/19/2024,2/25/2024,2/26/2024,Central,Buraydah,Retail,Standard,LocalShip,Grocery,5.77,249,27.07,162.69,Delayed,1,3,7,0,0.108714859,4.691507799,100-300 km,1-2 Days Late
1856,12/18/2024,12/18/2024,12/24/2024,12/24/2024,Western,Jeddah,VIP,Standard,PrimeRoute,Electronics,6.21,78,18.87,4160.04,Delivered,0,5,6,1,0.241923077,3.038647343,0-100 km,On Time
1857,4/11/2024,4/11/2024,4/17/2024,4/19/2024,Southern,Jizan,Retail,Standard,FastGo,Fashion,6.74,561,52.13,116.12,Delayed,2,3,8,0,0.092923351,7.734421365,300-600 km,1-2 Days Late
1858,4/29/2024,5/1/2024,5/5/2024,5/5/2024,Central,Buraydah,VIP,Standard,AramexPlus,Fashion,5.77,353,32.27,231.89,Delivered,0,5,4,1,0.091416431,5.592720971,300-600 km,On Time
1859,1/30/2024,1/31/2024,2/3/2024,2/3/2024,Eastern,Jubail,Retail,Express,FastGo,Home,10.54,431,51.98,834.28,Delivered,0,5,3,1,0.120603248,4.931688805,300-600 km,On Time
1860,6/16/2024,6/16/2024,6/21/2024,6/21/2024,Eastern,Jubail,Retail,Standard,FastGo,Fashion,11.84,203,29.62,491.43,Delivered,0,4,5,1,0.14591133,2.501689189,100-300 km,On Time
1861,3/7/2024,3/9/2024,3/12/2024,3/14/2024,Northern,Hail,Business,Express,PrimeRoute,Electronics,0.52,645,66.56,957.0,Delayed,2,4,5,0,0.103193798,128.0,600+ km,1-2 Days Late
1862,7/18/2024,7/19/2024,7/21/2024,7/23/2024,Southern,Jizan,Retail,Express,LocalShip,Electronics,7.2,338,50.95,4269.37,Delayed,2,4,4,0,0.150739645,7.076388889,300-600 km,1-2 Days Late
1863,8/9/2024,8/11/2024,8/13/2024,8/13/2024,Western,Jeddah,Retail,Express,PrimeRoute,Grocery,1.6,271,32.28,27.24,Delivered,0,5,2,1,0.119114391,20.175,100-300 km,On Time
1864,4/13/2024,4/13/2024,4/15/2024,4/17/2024,Northern,Tabuk,Retail,Express,AramexPlus,Medical,20.64,326,66.79,1243.98,Delayed,2,4,4,0,0.204877301,3.235949612,300-600 km,1-2 Days Late
1865,4/13/2024,4/14/2024,4/15/2024,4/19/2024,Southern,Najran,Retail,Same-Day,LocalShip,Grocery,5.46,475,73.19,169.27,Delayed,4,2,5,0,0.154084211,13.4047619,300-600 km,3+ Days Late
1866,7/23/2024,7/25/2024,7/28/2024,7/28/2024,Central,Riyadh,Retail,Express,LocalShip,Electronics,5.73,238,34.43,2750.67,Delivered,0,5,3,1,0.144663866,6.008726003,100-300 km,On Time
1867,9/8/2024,9/10/2024,9/13/2024,9/17/2024,Southern,Abha,Retail,Standard,AramexPlus,Medical,6.32,772,64.39,446.22,Delayed,4,2,7,0,0.083406736,10.18829114,600+ km,3+ Days Late
1868,5/27/2024,5/29/2024,6/1/2024,6/1/2024,Northern,Hail,VIP,Standard,FastGo,Electronics,5.67,652,56.56,2920.51,Delivered,0,5,3,1,0.086748466,9.975308642,600+ km,On Time
1869,11/9/2024,11/9/2024,11/15/2024,11/16/2024,Northern,Hail,VIP,Standard,AramexPlus,Home,3.21,710,57.68,355.64,Delayed,1,4,7,0,0.081239437,17.96884735,600+ km,1-2 Days Late
1870,11/12/2024,11/12/2024,11/15/2024,11/15/2024,Western,Makkah,Retail,Standard,PrimeRoute,Fashion,8.61,86,21.19,242.59,Delivered,0,4,3,1,0.246395349,2.461091754,0-100 km,On Time
1871,12/23/2024,12/24/2024,12/29/2024,1/3/2025,Northern,Hail,Retail,Standard,LocalShip,Fashion,2.18,368,36.17,157.42,Delayed,5,1,10,0,0.098288043,16.59174312,300-600 km,3+ Days Late
1872,5/2/2024,5/3/2024,5/7/2024,5/11/2024,Southern,Abha,Retail,Standard,LocalShip,Electronics,8.44,587,55.32,665.57,Returned,4,2,8,0,0.094241908,6.55450237,300-600 km,3+ Days Late
1873,12/23/2024,12/23/2024,12/27/2024,12/29/2024,Western,Makkah,Business,Standard,AramexPlus,Electronics,11.85,176,28.28,2348.79,Delayed,2,3,6,0,0.160681818,2.38649789,100-300 km,1-2 Days Late
1874,3/3/2024,3/5/2024,3/9/2024,3/10/2024,Western,Makkah,Retail,Standard,LocalShip,Medical,9.02,366,35.52,1343.64,Delayed,1,3,5,0,0.09704918,3.937915743,300-600 km,1-2 Days Late
1875,6/15/2024,6/16/2024,6/17/2024,6/17/2024,Eastern,Dammam,Business,Express,FastGo,Medical,5.76,135,27.77,366.63,Delivered,0,5,1,1,0.205703704,4.821180556,100-300 km,On Time
1876,4/16/2024,4/16/2024,4/17/2024,4/17/2024,Northern,Hail,Business,Same-Day,PrimeRoute,Grocery,8.79,187,50.65,53.54,Delivered,0,5,1,1,0.270855615,5.762229807,100-300 km,On Time
1877,2/7/2024,2/9/2024,2/14/2024,2/16/2024,Southern,Abha,Retail,Standard,LocalShip,Electronics,1.58,899,67.46,4924.66,Delayed,2,3,7,0,0.075038932,42.69620253,600+ km,1-2 Days Late
1878,4/9/2024,4/10/2024,4/15/2024,4/20/2024,Northern,Hail,Business,Standard,AramexPlus,Home,22.94,546,66.78,342.36,Delayed,5,2,10,0,0.122307692,2.911072363,300-600 km,3+ Days Late
1879,2/28/2024,3/1/2024,3/7/2024,3/11/2024,Northern,Tabuk,Business,Standard,FastGo,Grocery,28.89,602,75.85,167.64,Delayed,4,1,10,0,0.125996678,2.625475943,600+ km,3+ Days Late
1880,8/24/2024,8/26/2024,8/31/2024,9/1/2024,Western,Makkah,Retail,Standard,LocalShip,Home,0.91,462,33.83,920.57,Delayed,1,3,6,0,0.073225108,37.17582418,300-600 km,1-2 Days Late
1881,3/12/2024,3/12/2024,3/17/2024,3/17/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Home,17.18,30,25.24,525.7,Delivered,0,4,5,1,0.841333333,1.469150175,0-100 km,On Time
1882,1/10/2024,1/12/2024,1/18/2024,1/18/2024,Northern,Hail,Business,Standard,PrimeRoute,Fashion,1.73,298,31.54,467.02,Delivered,0,5,6,1,0.105838926,18.23121387,100-300 km,On Time
1883,3/4/2024,3/4/2024,3/10/2024,3/13/2024,Southern,Abha,Business,Standard,PrimeRoute,Grocery,1.23,820,62.38,115.32,Delayed,3,2,9,0,0.076073171,50.71544715,600+ km,3+ Days Late
1884,2/9/2024,2/9/2024,2/14/2024,2/15/2024,Southern,Najran,Retail,Standard,LocalShip,Fashion,5.18,127,24.59,99.53,Delayed,1,4,6,0,0.193622047,4.747104247,100-300 km,1-2 Days Late
1885,7/2/2024,7/2/2024,7/5/2024,7/5/2024,Central,Buraydah,Retail,Express,PrimeRoute,Home,7.64,131,29.46,984.74,Delivered,0,5,3,1,0.224885496,3.856020942,100-300 km,On Time
1886,4/20/2024,4/22/2024,4/25/2024,4/25/2024,Western,Jeddah,Retail,Standard,FastGo,Medical,4.88,381,32.95,112.41,Delivered,0,4,3,1,0.08648294,6.75204918,300-600 km,On Time
1887,12/19/2024,12/19/2024,12/25/2024,12/26/2024,Northern,Tabuk,Retail,Standard,FastGo,Home,5.73,723,60.88,979.85,Delayed,1,3,7,0,0.084204703,10.62478185,600+ km,1-2 Days Late
1888,1/3/2024,1/5/2024,1/10/2024,1/10/2024,Eastern,Khobar,Retail,Standard,FastGo,Medical,4.41,254,26.23,1340.86,Delivered,0,5,5,1,0.103267717,5.947845805,100-300 km,On Time
1889,7/10/2024,7/11/2024,7/14/2024,7/14/2024,Central,Buraydah,Business,Standard,PrimeRoute,Fashion,10.78,457,41.47,497.41,Delivered,0,5,3,1,0.090743982,3.846938776,300-600 km,On Time
1890,8/3/2024,8/3/2024,8/6/2024,8/6/2024,Western,Jeddah,Retail,Standard,FastGo,Electronics,11.67,84,23.54,2894.06,Delivered,0,4,3,1,0.280238095,2.017137961,0-100 km,On Time
1891,12/14/2024,12/15/2024,12/19/2024,12/20/2024,Central,Riyadh,Retail,Standard,AramexPlus,Fashion,18.55,400,44.84,433.55,Delayed,1,3,5,0,0.1121,2.417250674,300-600 km,1-2 Days Late
1892,3/26/2024,3/26/2024,3/26/2024,3/26/2024,Central,Riyadh,Business,Same-Day,FastGo,Fashion,22.53,176,58.92,395.03,Delivered,0,5,0,1,0.334772727,2.61517976,100-300 km,On Time
1893,6/14/2024,6/15/2024,6/17/2024,6/17/2024,Central,Buraydah,Retail,Express,FastGo,Grocery,11.02,278,42.53,45.09,Delivered,0,4,2,1,0.152985612,3.859346642,100-300 km,On Time
1894,4/16/2024,4/16/2024,4/20/2024,4/24/2024,Southern,Najran,Business,Standard,PrimeRoute,Medical,5.24,835,67.13,155.91,Delayed,4,1,8,0,0.08039521,12.8110687,600+ km,3+ Days Late
1895,4/28/2024,4/28/2024,4/30/2024,5/1/2024,Southern,Jizan,Retail,Express,LocalShip,Electronics,3.02,287,41.75,3720.53,Delayed,1,3,3,0,0.145470383,13.82450331,100-300 km,1-2 Days Late
1896,3/29/2024,3/30/2024,4/5/2024,4/7/2024,Western,Jeddah,Business,Standard,AramexPlus,Grocery,9.14,323,33.46,22.69,Delayed,2,4,8,0,0.103591331,3.66083151,300-600 km,1-2 Days Late
1897,7/18/2024,7/18/2024,7/24/2024,7/25/2024,Central,Buraydah,Retail,Standard,AramexPlus,Electronics,18.51,212,35.41,3337.74,Delayed,1,3,7,0,0.167028302,1.913019989,100-300 km,1-2 Days Late
1898,12/2/2024,12/2/2024,12/3/2024,12/3/2024,Western,Makkah,Business,Same-Day,PrimeRoute,Electronics,10.38,133,39.93,2727.1,Delivered,0,5,1,1,0.300225564,3.846820809,100-300 km,On Time
1899,2/4/2024,2/4/2024,2/8/2024,2/10/2024,Eastern,Jubail,VIP,Standard,AramexPlus,Electronics,27.79,137,39.08,2732.13,Delayed,2,3,6,0,0.285255474,1.406261245,100-300 km,1-2 Days Late
1900,9/12/2024,9/12/2024,9/18/2024,9/19/2024,Western,Makkah,Retail,Standard,AramexPlus,Medical,8.76,265,30.26,299.45,Delayed,1,3,7,0,0.114188679,3.4543379,100-300 km,1-2 Days Late
1901,11/3/2024,11/5/2024,11/6/2024,11/6/2024,Central,Riyadh,Business,Express,AramexPlus,Electronics,3.25,468,46.8,2006.85,Delivered,0,4,1,1,0.1,14.4,300-600 km,On Time
1902,6/19/2024,6/21/2024,6/22/2024,6/24/2024,Eastern,Jubail,Retail,Same-Day,LocalShip,Fashion,5.29,273,44.61,286.19,Delayed,2,3,3,0,0.163406593,8.43289225,100-300 km,1-2 Days Late
1903,2/4/2024,2/6/2024,2/12/2024,2/13/2024,Western,Madinah,Retail,Standard,AramexPlus,Home,9.25,243,29.55,459.81,Delayed,1,4,7,0,0.121604938,3.194594595,100-300 km,1-2 Days Late
1904,9/18/2024,9/20/2024,9/24/2024,9/26/2024,Eastern,Dammam,Retail,Standard,LocalShip,Home,8.8,235,28.79,755.6,Delayed,2,3,6,0,0.122510638,3.271590909,100-300 km,1-2 Days Late
1905,1/11/2024,1/12/2024,1/14/2024,1/14/2024,Western,Madinah,Retail,Express,FastGo,Fashion,3.52,415,43.64,235.18,Delivered,0,4,2,1,0.105156627,12.39772727,300-600 km,On Time
1906,8/7/2024,8/7/2024,8/11/2024,8/16/2024,Southern,Abha,VIP,Standard,AramexPlus,Fashion,4.36,850,67.19,113.31,Returned,5,1,9,0,0.079047059,15.41055046,600+ km,3+ Days Late
1907,3/11/2024,3/12/2024,3/16/2024,3/16/2024,Western,Madinah,Retail,Standard,FastGo,Electronics,11.89,158,27.41,2097.24,Delivered,0,5,4,1,0.173481013,2.30529857,100-300 km,On Time
1908,3/18/2024,3/18/2024,3/19/2024,3/21/2024,Eastern,Khobar,Retail,Same-Day,AramexPlus,Fashion,22.67,133,55.66,444.22,Delayed,2,4,3,0,0.418496241,2.455227172,100-300 km,1-2 Days Late
1909,11/2/2024,11/3/2024,11/6/2024,11/6/2024,Northern,Tabuk,Retail,Express,FastGo,Fashion,11.9,420,63.21,186.05,Delivered,0,4,3,1,0.1505,5.311764706,300-600 km,On Time
1910,6/11/2024,6/11/2024,6/14/2024,6/17/2024,Northern,Hail,Retail,Express,PrimeRoute,Grocery,26.02,898,118.12,112.51,Delayed,3,2,6,0,0.131536748,4.539584935,600+ km,3+ Days Late
1911,4/27/2024,4/28/2024,5/1/2024,5/1/2024,Central,Buraydah,Retail,Express,AramexPlus,Electronics,15.95,117,37.19,4483.53,Delivered,0,5,3,1,0.317863248,2.331661442,100-300 km,On Time
1912,10/3/2024,10/4/2024,10/7/2024,10/8/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Fashion,8.31,432,38.25,249.69,Delayed,1,4,4,0,0.088541667,4.602888087,300-600 km,1-2 Days Late
1913,7/14/2024,7/14/2024,7/17/2024,7/17/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Medical,1.88,334,28.2,368.98,Delivered,0,5,3,1,0.084431138,15.0,300-600 km,On Time
1914,11/18/2024,11/18/2024,11/20/2024,11/20/2024,Southern,Jizan,Retail,Express,PrimeRoute,Home,3.64,431,53.76,539.35,Delivered,0,5,2,1,0.124733179,14.76923077,300-600 km,On Time
1915,4/8/2024,4/8/2024,4/12/2024,4/14/2024,Central,Riyadh,Business,Standard,LocalShip,Electronics,7.61,210,26.59,2004.19,Delayed,2,4,6,0,0.126619048,3.494086728,100-300 km,1-2 Days Late
1916,2/16/2024,2/17/2024,2/20/2024,2/20/2024,Central,Riyadh,Retail,Express,PrimeRoute,Fashion,6.74,408,46.53,205.88,Delivered,0,5,3,1,0.114044118,6.903560831,300-600 km,On Time
1917,9/16/2024,9/17/2024,9/20/2024,9/20/2024,Western,Madinah,Business,Express,PrimeRoute,Fashion,6.07,487,50.97,428.75,Delivered,0,5,3,1,0.104661191,8.397034596,300-600 km,On Time
1918,3/25/2024,3/25/2024,3/28/2024,3/29/2024,Central,Buraydah,Retail,Express,LocalShip,Grocery,2.46,473,46.3,185.29,Delayed,1,4,4,0,0.097885835,18.82113821,300-600 km,1-2 Days Late
1919,11/6/2024,11/7/2024,11/8/2024,11/9/2024,Western,Jeddah,Retail,Express,LocalShip,Fashion,10.62,468,54.46,299.72,Delayed,1,4,2,0,0.116367521,5.128060264,300-600 km,1-2 Days Late
1920,8/17/2024,8/19/2024,8/21/2024,8/21/2024,Western,Makkah,Retail,Express,AramexPlus,Medical,8.74,222,36.52,883.15,Delivered,0,5,2,1,0.164504505,4.178489703,100-300 km,On Time
1921,7/3/2024,7/4/2024,7/5/2024,7/6/2024,Western,Makkah,Retail,Same-Day,LocalShip,Electronics,18.69,247,59.68,1358.57,Delayed,1,4,2,0,0.241619433,3.193151418,100-300 km,1-2 Days Late
1922,8/13/2024,8/15/2024,8/16/2024,8/17/2024,Northern,Hail,Retail,Express,PrimeRoute,Home,3.77,683,73.58,1390.6,Delayed,1,4,2,0,0.1077306,19.51724138,600+ km,1-2 Days Late
1923,1/11/2024,1/13/2024,1/17/2024,1/19/2024,Northern,Hail,Retail,Standard,PrimeRoute,Home,11.01,684,63.61,861.18,Delayed,2,3,6,0,0.092997076,5.777475023,600+ km,1-2 Days Late
1924,10/31/2024,11/2/2024,11/6/2024,11/8/2024,Northern,Hail,Retail,Standard,FastGo,Grocery,9.49,673,61.49,132.47,Delayed,2,3,6,0,0.091367013,6.479452055,600+ km,1-2 Days Late
1925,7/13/2024,7/13/2024,7/14/2024,7/14/2024,Southern,Abha,Retail,Same-Day,PrimeRoute,Grocery,5.08,197,45.91,37.22,Delivered,0,4,1,1,0.233045685,9.037401575,100-300 km,On Time
1926,7/11/2024,7/11/2024,7/17/2024,7/21/2024,Northern,Hail,Retail,Standard,LocalShip,Grocery,2.26,896,67.93,119.99,Delayed,4,2,10,0,0.075814732,30.05752212,600+ km,3+ Days Late
1927,6/19/2024,6/19/2024,6/23/2024,6/28/2024,Southern,Najran,VIP,Standard,LocalShip,Electronics,0.71,796,60.44,4409.92,Delayed,5,2,9,0,0.075929648,85.12676056,600+ km,3+ Days Late
1928,3/20/2024,3/20/2024,3/26/2024,3/30/2024,Western,Madinah,Business,Standard,LocalShip,Fashion,16.46,296,37.97,455.9,Delayed,4,1,10,0,0.128277027,2.306804374,100-300 km,3+ Days Late
1929,7/10/2024,7/12/2024,7/12/2024,7/12/2024,Western,Jeddah,Business,Same-Day,FastGo,Medical,10.54,177,43.65,715.75,Delivered,0,4,0,1,0.246610169,4.141366224,100-300 km,On Time
1930,7/10/2024,7/11/2024,7/12/2024,7/15/2024,Northern,Hail,Retail,Express,LocalShip,Home,10.67,432,62.61,667.25,Delayed,3,1,4,0,0.144930556,5.867853796,300-600 km,3+ Days Late
1931,2/6/2024,2/6/2024,2/7/2024,2/8/2024,Northern,Hail,Retail,Same-Day,AramexPlus,Medical,1.25,706,88.9,1315.85,Delayed,1,3,2,0,0.12592068,71.12,600+ km,1-2 Days Late
1932,10/16/2024,10/17/2024,10/20/2024,10/21/2024,Northern,Tabuk,Retail,Standard,FastGo,Home,23.86,145,43.61,1411.08,Delayed,1,3,4,0,0.300758621,1.82774518,100-300 km,1-2 Days Late
1933,6/27/2024,6/27/2024,6/27/2024,6/27/2024,Western,Jeddah,VIP,Same-Day,LocalShip,Grocery,5.61,124,33.1,189.73,Delivered,0,4,0,1,0.266935484,5.900178253,100-300 km,On Time
1934,12/22/2024,12/24/2024,12/25/2024,12/30/2024,Southern,Najran,Retail,Express,LocalShip,Grocery,8.72,670,78.74,117.35,Delayed,5,1,6,0,0.117522388,9.029816514,600+ km,3+ Days Late
1935,5/4/2024,5/6/2024,5/10/2024,5/10/2024,Central,Buraydah,VIP,Standard,LocalShip,Fashion,2.68,106,17.44,473.16,Delivered,0,4,4,1,0.164528302,6.507462687,100-300 km,On Time
1936,12/23/2024,12/23/2024,12/26/2024,12/31/2024,Northern,Tabuk,Retail,Standard,AramexPlus,Electronics,24.1,362,56.86,2686.03,Delayed,5,2,8,0,0.157071823,2.3593361,300-600 km,3+ Days Late
1937,5/10/2024,5/10/2024,5/15/2024,5/16/2024,Western,Makkah,Retail,Standard,LocalShip,Fashion,4.67,319,29.69,284.94,Delayed,1,4,6,0,0.0930721,6.357601713,300-600 km,1-2 Days Late
1938,2/29/2024,2/29/2024,3/4/2024,3/4/2024,Western,Madinah,Retail,Standard,PrimeRoute,Electronics,2.02,68,15.02,2681.92,Delivered,0,5,4,1,0.220882353,7.435643564,0-100 km,On Time
1939,2/11/2024,2/11/2024,2/12/2024,2/13/2024,Central,Buraydah,Retail,Express,LocalShip,Medical,9.82,373,47.46,1082.24,Delayed,1,4,2,0,0.127238606,4.83299389,300-600 km,1-2 Days Late
1940,8/6/2024,8/7/2024,8/12/2024,8/16/2024,Southern,Abha,Retail,Standard,LocalShip,Fashion,10.7,286,39.43,160.87,Delayed,4,2,9,0,0.137867133,3.685046729,100-300 km,3+ Days Late
1941,9/29/2024,9/29/2024,10/2/2024,10/3/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Medical,22.69,35,29.9,1269.75,Delayed,1,4,4,0,0.854285714,1.317761128,0-100 km,1-2 Days Late
1942,2/25/2024,2/25/2024,2/27/2024,3/1/2024,Northern,Hail,Business,Express,LocalShip,Electronics,21.07,470,78.56,3145.7,Delayed,3,1,5,0,0.167148936,3.728523968,300-600 km,3+ Days Late
1943,4/17/2024,4/18/2024,4/19/2024,4/20/2024,Southern,Jizan,Retail,Express,PrimeRoute,Grocery,3.83,787,81.77,186.25,Delayed,1,4,2,0,0.103900889,21.34986945,600+ km,1-2 Days Late
1944,9/8/2024,9/10/2024,9/13/2024,9/14/2024,Northern,Hail,Retail,Express,FastGo,Fashion,4.92,820,85.7,398.4,Delayed,1,3,4,0,0.104512195,17.41869919,600+ km,1-2 Days Late
1945,9/25/2024,9/27/2024,9/29/2024,9/29/2024,Central,Riyadh,Retail,Express,FastGo,Home,9.92,415,50.29,494.16,Delivered,0,4,2,1,0.121180723,5.069556452,300-600 km,On Time
1946,3/31/2024,4/1/2024,4/6/2024,4/11/2024,Northern,Hail,VIP,Standard,LocalShip,Fashion,17.02,319,47.48,304.06,Delayed,5,1,10,0,0.148840125,2.789659224,300-600 km,3+ Days Late
1947,9/6/2024,9/8/2024,9/12/2024,9/12/2024,Eastern,Dammam,Retail,Standard,PrimeRoute,Fashion,5.06,419,35.0,53.48,Delivered,0,4,4,1,0.08353222,6.916996047,300-600 km,On Time
1948,10/17/2024,10/17/2024,10/21/2024,10/21/2024,Western,Madinah,Retail,Standard,FastGo,Home,8.0,119,22.35,1232.5,Delivered,0,5,4,1,0.187815126,2.79375,100-300 km,On Time
1949,4/3/2024,4/4/2024,4/7/2024,4/7/2024,Western,Jeddah,Retail,Standard,PrimeRoute,Electronics,6.75,385,34.65,4653.5,Delivered,0,4,3,1,0.09,5.133333333,300-600 km,On Time
1950,11/16/2024,11/16/2024,11/19/2024,11/20/2024,Western,Makkah,Business,Standard,LocalShip,Home,8.96,420,38.17,1134.13,Delayed,1,4,4,0,0.090880952,4.260044643,300-600 km,1-2 Days Late
1951,5/30/2024,6/1/2024,6/2/2024,6/2/2024,Southern,Abha,VIP,Same-Day,PrimeRoute,Electronics,3.38,376,60.49,1074.16,Delivered,0,5,1,1,0.16087766,17.8964497,300-600 km,On Time
1952,2/2/2024,2/2/2024,2/6/2024,2/6/2024,Central,Buraydah,Retail,Standard,FastGo,Grocery,11.16,161,26.98,189.83,Delivered,0,4,4,1,0.16757764,2.417562724,100-300 km,On Time
1953,9/5/2024,9/7/2024,9/10/2024,9/10/2024,Eastern,Dammam,Business,Express,PrimeRoute,Home,1.93,330,36.46,1114.76,Delivered,0,4,3,1,0.110484848,18.89119171,300-600 km,On Time
1954,1/4/2024,1/4/2024,1/6/2024,1/6/2024,Central,Riyadh,VIP,Express,FastGo,Grocery,3.96,88,22.84,26.92,Delivered,0,5,2,1,0.259545455,5.767676768,0-100 km,On Time
1955,9/24/2024,9/24/2024,9/28/2024,9/30/2024,Southern,Abha,Retail,Standard,FastGo,Fashion,2.03,635,52.05,353.28,Delayed,2,4,6,0,0.081968504,25.64039409,600+ km,1-2 Days Late
1956,8/30/2024,9/1/2024,9/6/2024,9/8/2024,Central,Buraydah,Retail,Standard,AramexPlus,Home,2.32,495,36.61,1307.58,Delayed,2,3,7,0,0.073959596,15.78017241,300-600 km,1-2 Days Late
1957,7/8/2024,7/8/2024,7/11/2024,7/13/2024,Eastern,Jubail,Business,Express,LocalShip,Grocery,8.88,130,30.69,179.78,Delayed,2,4,5,0,0.236076923,3.456081081,100-300 km,1-2 Days Late
1958,12/6/2024,12/6/2024,12/8/2024,12/8/2024,Eastern,Khobar,Business,Express,PrimeRoute,Grocery,3.48,172,27.8,116.01,Delivered,0,4,2,1,0.161627907,7.988505747,100-300 km,On Time
1959,6/18/2024,6/20/2024,6/26/2024,6/27/2024,Northern,Hail,Retail,Standard,FastGo,Grocery,9.34,428,46.65,173.86,Delayed,1,4,7,0,0.108995327,4.994646681,300-600 km,1-2 Days Late
1960,3/12/2024,3/14/2024,3/14/2024,3/14/2024,Central,Riyadh,Retail,Same-Day,LocalShip,Home,11.97,65,36.52,348.92,Delivered,0,5,0,1,0.561846154,3.050960735,0-100 km,On Time
1961,7/7/2024,7/9/2024,7/15/2024,7/15/2024,Central,Riyadh,Retail,Standard,AramexPlus,Fashion,6.97,297,30.43,248.81,Delivered,0,5,6,1,0.102457912,4.365853659,100-300 km,On Time
1962,1/2/2024,1/4/2024,1/7/2024,1/8/2024,Northern,Hail,Retail,Express,LocalShip,Fashion,2.84,313,43.56,127.14,Delayed,1,3,4,0,0.139169329,15.33802817,300-600 km,1-2 Days Late
1963,6/15/2024,6/15/2024,6/16/2024,6/17/2024,Eastern,Dammam,Retail,Same-Day,AramexPlus,Electronics,23.43,46,49.67,3640.89,Delayed,1,3,2,0,1.079782609,2.119931711,0-100 km,1-2 Days Late
1964,11/9/2024,11/10/2024,11/14/2024,11/17/2024,Northern,Tabuk,Retail,Standard,LocalShip,Home,4.11,873,68.33,1004.17,Delayed,3,2,7,0,0.078270332,16.62530414,600+ km,3+ Days Late
1965,12/3/2024,12/3/2024,12/6/2024,12/7/2024,Central,Buraydah,VIP,Standard,LocalShip,Home,11.07,158,26.76,1230.24,Delayed,1,3,4,0,0.169367089,2.417344173,100-300 km,1-2 Days Late
